Knight Tour Path:
Step 1: (0, 0) -> a1
Step 47549: (180, 188) -> ĝ181
Step 47550: (179, 190) -> ğ180
Step 47551: (178, 192) -> ġ179
Step 47552: (177, 194) -> ģ178
Step 47553: (176, 196) -> ĥ177
Step 47554: (175, 198) -> ħ176
Step 47555: (174, 200) -> ĩ175
Step 47556: (173, 202) -> ī174
Step 47557: (172, 204) -> ĭ173
Step 47558: (171, 206) -> į172
Step 47559: (169, 207) -> İ170
Step 47560: (168, 209) -> Ĳ169
Step 47561: (167, 211) -> Ĵ168
Step 47562: (166, 213) -> Ķ167
Step 47563: (165, 215) -> ĸ166
Step 47564: (167, 214) -> ķ168
Step 47565: (166, 216) -> Ĺ167
Step 47566: (165, 218) -> Ļ166
Step 47567: (164, 220) -> Ľ165
Step 47568: (162, 221) -> ľ163
Step 47569: (161, 223) -> ŀ162
Step 47570: (160, 225) -> ł161
Step 47571: (158, 226) -> Ń159
Step 47572: (159, 224) -> Ł160
Step 47573: (160, 222) -> Ŀ161
Step 47574: (161, 220) -> Ľ162
Step 47575: (163, 219) -> ļ164
Step 47576: (164, 217) -> ĺ165
Step 47577: (162, 218) -> Ļ163
Step 47578: (163, 216) -> Ĺ164
Step 47579: (164, 214) -> ķ165
Step 47580: (165, 212) -> ĵ166
Step 47581: (166, 210) -> ĳ167
Step 47582: (167, 208) -> ı168
Step 47583: (168, 206) -> į169
Step 47584: (170, 205) -> Į171
Step 47585: (171, 203) -> Ĭ172
Step 47586: (172, 201) -> Ī173
Step 47587: (173, 199) -> Ĩ174
Step 47588: (174, 197) -> Ħ175
Step 47589: (175, 195) -> Ĥ176
Step 47590: (176, 193) -> Ģ177
Step 47591: (177, 191) -> Ġ178
Step 47592: (178, 189) -> Ğ179
Step 47593: (179, 187) -> Ĝ180
Step 47594: (180, 185) -> Ě181
Step 47595: (181, 183) -> Ę182
Step 47596: (182, 181) -> Ė183
Step 47597: (183, 179) -> Ĕ184
Step 47598: (184, 177) -> Ē185
Step 47599: (185, 175) -> Đ186
Step 47600: (187, 174) -> ď188
Step 47601: (188, 172) -> č189
Step 47602: (189, 170) -> ċ190
Step 47603: (190, 168) -> ĉ191
Step 47604: (191, 166) -> ć192
Step 47605: (192, 164) -> ą193
Step 47606: (193, 162) -> ă194
Step 47607: (194, 160) -> ā195
Step 47608: (195, 158) -> ÿ196
Step 47609: (196, 156) -> ý197
Step 47610: (197, 154) -> û198
Step 47611: (198, 152) -> ù199
Step 47612: (199, 150) -> ÷200
Step 47613: (200, 148) -> õ201
Step 47614: (201, 146) -> ó202
Step 47615: (202, 144) -> ñ203
Step 47616: (203, 142) -> ï204
Step 47617: (204, 140) -> í205
Step 47618: (205, 138) -> ë206
Step 47619: (206, 136) -> é207
Step 47620: (207, 134) -> ç208
Step 47621: (208, 132) -> å209
Step 47622: (209, 134) -> ç210
Step 47623: (210, 132) -> å211
Step 47624: (211, 130) -> ã212
Step 47625: (209, 131) -> ä210
Step 47626: (208, 133) -> æ209
Step 47627: (207, 135) -> è208
Step 47628: (206, 137) -> ê207
Step 47629: (205, 139) -> ì206
Step 47630: (204, 141) -> î205
Step 47631: (203, 143) -> ð204
Step 47632: (202, 145) -> ò203
Step 47633: (201, 147) -> ô202
Step 47634: (200, 149) -> ö201
Step 47635: (199, 151) -> ø200
Step 47636: (198, 153) -> ú199
Step 47637: (197, 155) -> ü198
Step 47638: (195, 156) -> ý196
Step 47639: (194, 158) -> ÿ195
Step 47640: (193, 160) -> ā194
Step 47641: (192, 162) -> ă193
Step 47642: (191, 164) -> ą192
Step 47643: (190, 166) -> ć191
Step 47644: (192, 165) -> Ć193
Step 47645: (191, 167) -> Ĉ192
Step 47646: (190, 169) -> Ċ191
Step 47647: (189, 171) -> Č190
Step 47648: (188, 173) -> Ď189
Step 47649: (186, 172) -> č187
Step 47650: (187, 170) -> ċ188
Step 47651: (188, 168) -> ĉ189
Step 47652: (189, 166) -> ć190
Step 47653: (190, 164) -> ą191
Step 47654: (191, 162) -> ă192
Step 47655: (192, 160) -> ā193
Step 47656: (193, 158) -> ÿ194
Step 47657: (194, 156) -> ý195
Step 47658: (195, 154) -> û196
Step 47659: (196, 152) -> ù197
Step 47660: (197, 150) -> ÷198
Step 47661: (198, 148) -> õ199
Step 47662: (199, 146) -> ó200
Step 47663: (200, 144) -> ñ201
Step 47664: (201, 142) -> ï202
Step 47665: (202, 140) -> í203
Step 47666: (203, 138) -> ë204
Step 47667: (204, 136) -> é205
Step 47668: (205, 134) -> ç206
Step 47669: (207, 133) -> æ208
Step 47670: (208, 131) -> ä209
Step 47671: (209, 129) -> â210
Step 47672: (207, 130) -> ã208
Step 47673: (206, 132) -> å207
Step 47674: (204, 133) -> æ205
Step 47675: (206, 134) -> ç207
Step 47676: (205, 136) -> é206
Step 47677: (204, 138) -> ë205
Step 47678: (203, 140) -> í204
Step 47679: (202, 142) -> ï203
Step 47680: (201, 144) -> ñ202
Step 47681: (200, 146) -> ó201
Step 47682: (199, 148) -> õ200
Step 47683: (198, 150) -> ÷199
Step 47684: (197, 152) -> ù198
Step 47685: (196, 154) -> û197
Step 47686: (194, 155) -> ü195
Step 47687: (193, 157) -> þ194
Step 47688: (192, 159) -> Ā193
Step 47689: (191, 161) -> Ă192
Step 47690: (190, 163) -> Ą191
Step 47691: (189, 165) -> Ć190
Step 47692: (188, 167) -> Ĉ189
Step 47693: (187, 169) -> Ċ188
Step 47694: (189, 168) -> ĉ190
Step 47695: (188, 170) -> ċ189
Step 47696: (187, 172) -> č188
Step 47697: (186, 174) -> ď187
Step 47698: (185, 176) -> đ186
Step 47699: (183, 177) -> Ē184
Step 47700: (182, 179) -> Ĕ183
Step 47701: (181, 181) -> Ė182
Step 47702: (180, 183) -> Ę181
Step 47703: (179, 185) -> Ě180
Step 47704: (178, 187) -> Ĝ179
Step 47705: (177, 189) -> Ğ178
Step 47706: (176, 191) -> Ġ177
Step 47707: (175, 193) -> Ģ176
Step 47708: (174, 195) -> Ĥ175
Step 47709: (173, 197) -> Ħ174
Step 47710: (172, 199) -> Ĩ173
Step 47711: (171, 201) -> Ī172
Step 47712: (170, 203) -> Ĭ171
Step 47713: (169, 205) -> Į170
Step 47714: (168, 207) -> İ169
Step 47715: (167, 209) -> Ĳ168
Step 47716: (166, 211) -> Ĵ167
Step 47717: (165, 213) -> Ķ166
Step 47718: (164, 215) -> ĸ165
Step 47719: (163, 217) -> ĺ164
Step 47720: (162, 219) -> ļ163
Step 47721: (161, 221) -> ľ162
Step 47722: (160, 223) -> ŀ161
Step 47723: (159, 225) -> ł160
Step 47724: (158, 227) -> ń159
Step 47725: (157, 229) -> ņ158
Step 47726: (156, 231) -> ň157
Step 47727: (155, 233) -> Ŋ156
Step 47728: (154, 235) -> Ō155
Step 47729: (153, 237) -> Ŏ154
Step 47730: (152, 239) -> Ő153
Step 47731: (151, 241) -> Œ152
Step 47732: (149, 242) -> œ150
Step 47733: (148, 244) -> ŕ149
Step 47734: (146, 245) -> Ŗ147
Step 47735: (145, 247) -> Ř146
Step 47736: (143, 248) -> ř144
Step 47737: (145, 249) -> Ś146
Step 47738: (144, 251) -> Ŝ145
Step 47739: (142, 250) -> ś143
Step 47740: (140, 251) -> Ŝ141
Step 47741: (142, 252) -> ŝ143
Step 47742: (143, 250) -> ś144
Step 47743: (144, 248) -> ř145
Step 47744: (146, 247) -> Ř147
Step 47745: (147, 245) -> Ŗ148
Step 47746: (148, 243) -> Ŕ149
Step 47747: (149, 241) -> Œ150
Step 47748: (150, 239) -> Ő151
Step 47749: (151, 237) -> Ŏ152
Step 47750: (152, 235) -> Ō153
Step 47751: (154, 236) -> ō155
Step 47752: (155, 234) -> ŋ156
Step 47753: (156, 232) -> ŉ157
Step 47754: (157, 230) -> Ň158
Step 47755: (158, 228) -> Ņ159
Step 47756: (159, 226) -> Ń160
Step 47757: (160, 224) -> Ł161
Step 47758: (161, 222) -> Ŀ162
Step 47759: (162, 220) -> Ľ163
Step 47760: (163, 218) -> Ļ164
Step 47761: (164, 216) -> Ĺ165
Step 47762: (165, 214) -> ķ166
Step 47763: (166, 212) -> ĵ167
Step 47764: (167, 210) -> ĳ168
Step 47765: (168, 208) -> ı169
Step 47766: (169, 206) -> į170
Step 47767: (170, 204) -> ĭ171
Step 47768: (171, 202) -> ī172
Step 47769: (172, 200) -> ĩ173
Step 47770: (173, 198) -> ħ174
Step 47771: (174, 196) -> ĥ175
Step 47772: (175, 194) -> ģ176
Step 47773: (176, 192) -> ġ177
Step 47774: (177, 190) -> ğ178
Step 47775: (178, 188) -> ĝ179
Step 47776: (179, 186) -> ě180
Step 47777: (180, 184) -> ę181
Step 47778: (181, 182) -> ė182
Step 47779: (182, 180) -> ĕ183
Step 47780: (183, 178) -> ē184
Step 47781: (184, 176) -> đ185
Step 47782: (182, 177) -> Ē183
Step 47783: (181, 179) -> Ĕ182
Step 47784: (180, 181) -> Ė181
Step 47785: (179, 183) -> Ę180
Step 47786: (178, 185) -> Ě179
Step 47787: (177, 187) -> Ĝ178
Step 47788: (176, 189) -> Ğ177
Step 47789: (175, 191) -> Ġ176
Step 47790: (174, 193) -> Ģ175
Step 47791: (173, 195) -> Ĥ174
Step 47792: (172, 197) -> Ħ173
Step 47793: (171, 199) -> Ĩ172
Step 47794: (170, 201) -> Ī171
Step 47795: (169, 203) -> Ĭ170
Step 47796: (168, 205) -> Į169
Step 47797: (167, 207) -> İ168
Step 47798: (166, 209) -> Ĳ167
Step 47799: (165, 211) -> Ĵ166
Step 47800: (164, 213) -> Ķ165
Step 47801: (163, 215) -> ĸ164
Step 47802: (162, 217) -> ĺ163
Step 47803: (161, 219) -> ļ162
Step 47804: (160, 221) -> ľ161
Step 47805: (159, 223) -> ŀ160
Step 47806: (158, 225) -> ł159
Step 47807: (157, 227) -> ń158
Step 47808: (156, 229) -> ņ157
Step 47809: (155, 231) -> ň156
Step 47810: (154, 233) -> Ŋ155
Step 47811: (153, 235) -> Ō154
Step 47812: (152, 237) -> Ŏ153
Step 47813: (151, 239) -> Ő152
Step 47814: (150, 241) -> Œ151
Step 47815: (148, 242) -> œ149
Step 47816: (147, 244) -> ŕ148
Step 47817: (146, 246) -> ŗ147
Step 47818: (145, 248) -> ř146
Step 47819: (144, 246) -> ŗ145
Step 47820: (145, 244) -> ŕ146
Step 47821: (147, 243) -> Ŕ148
Step 47822: (148, 241) -> Œ149
Step 47823: (150, 240) -> ő151
Step 47824: (151, 238) -> ŏ152
Step 47825: (152, 236) -> ō153
Step 47826: (153, 234) -> ŋ154
Step 47827: (154, 232) -> ŉ155
Step 47828: (155, 230) -> Ň156
Step 47829: (156, 228) -> Ņ157
Step 47830: (157, 226) -> Ń158
Step 47831: (158, 224) -> Ł159
Step 47832: (159, 222) -> Ŀ160
Step 47833: (160, 220) -> Ľ161
Step 47834: (161, 218) -> Ļ162
Step 47835: (162, 216) -> Ĺ163
Step 47836: (163, 214) -> ķ164
Step 47837: (164, 212) -> ĵ165
Step 47838: (165, 210) -> ĳ166
Step 47839: (166, 208) -> ı167
Step 47840: (167, 206) -> į168
Step 47841: (168, 204) -> ĭ169
Step 47842: (169, 202) -> ī170
Step 47843: (170, 200) -> ĩ171
Step 47844: (171, 198) -> ħ172
Step 47845: (172, 196) -> ĥ173
Step 47846: (173, 194) -> ģ174
Step 47847: (174, 192) -> ġ175
Step 47848: (175, 190) -> ğ176
Step 47849: (176, 188) -> ĝ177
Step 47850: (177, 186) -> ě178
Step 47851: (178, 184) -> ę179
Step 47852: (179, 182) -> ė180
Step 47853: (180, 180) -> ĕ181
Step 47854: (181, 178) -> ē182
Step 47855: (182, 176) -> đ183
Step 47856: (184, 175) -> Đ185
Step 47857: (185, 173) -> Ď186
Step 47858: (186, 171) -> Č187
Step 47859: (184, 172) -> č185
Step 47860: (186, 173) -> Ď187
Step 47861: (187, 171) -> Č188
Step 47862: (188, 169) -> Ċ189
Step 47863: (189, 167) -> Ĉ190
Step 47864: (190, 165) -> Ć191
Step 47865: (191, 163) -> Ą192
Step 47866: (192, 161) -> Ă193
Step 47867: (193, 159) -> Ā194
Step 47868: (194, 157) -> þ195
Step 47869: (195, 155) -> ü196
Step 47870: (196, 153) -> ú197
Step 47871: (197, 151) -> ø198
Step 47872: (198, 149) -> ö199
Step 47873: (199, 147) -> ô200
Step 47874: (200, 145) -> ò201
Step 47875: (201, 143) -> ð202
Step 47876: (202, 141) -> î203
Step 47877: (203, 139) -> ì204
Step 47878: (204, 137) -> ê205
Step 47879: (205, 135) -> è206
Step 47880: (206, 133) -> æ207
Step 47881: (205, 131) -> ä206
Step 47882: (206, 129) -> â207
Step 47883: (208, 128) -> á209
Step 47884: (209, 130) -> ã210
Step 47885: (210, 128) -> á211
Step 47886: (208, 127) -> à209
Step 47887: (207, 125) -> Þ208
Step 47888: (205, 124) -> Ý206
Step 47889: (207, 123) -> Ü208
Step 47890: (205, 122) -> Û206
Step 47891: (203, 121) -> Ú204
Step 47892: (201, 120) -> Ù202
Step 47893: (199, 119) -> Ø200
Step 47894: (197, 118) -> ×198
Step 47895: (195, 117) -> Ö196
Step 47896: (193, 116) -> Õ194
Step 47897: (194, 118) -> ×195
Step 47898: (196, 119) -> Ø197
Step 47899: (198, 120) -> Ù199
Step 47900: (200, 121) -> Ú201
Step 47901: (202, 122) -> Û203
Step 47902: (204, 123) -> Ü205
Step 47903: (206, 124) -> Ý207
Step 47904: (208, 125) -> Þ209
Step 47905: (209, 127) -> à210
Step 47906: (207, 126) -> ß208
Step 47907: (205, 125) -> Þ206
Step 47908: (203, 124) -> Ý204
Step 47909: (201, 123) -> Ü202
Step 47910: (199, 122) -> Û200
Step 47911: (197, 121) -> Ú198
Step 47912: (199, 120) -> Ù200
Step 47913: (197, 119) -> Ø198
Step 47914: (195, 118) -> ×196
Step 47915: (193, 117) -> Ö194
Step 47916: (191, 116) -> Õ192
Step 47917: (189, 115) -> Ô190
Step 47918: (187, 114) -> Ó188
Step 47919: (186, 112) -> Ñ187
Step 47920: (184, 111) -> Ð185
Step 47921: (182, 110) -> Ï183
Step 47922: (180, 109) -> Î181
Step 47923: (179, 107) -> Ì180
Step 47924: (177, 106) -> Ë178
Step 47925: (176, 104) -> É177
Step 47926: (174, 103) -> È175
Step 47927: (175, 105) -> Ê176
Step 47928: (173, 104) -> É174
Step 47929: (171, 103) -> È172
Step 47930: (170, 101) -> Æ171
Step 47931: (168, 100) -> Å169
Step 47932: (166, 99) -> Ä167
Step 47933: (164, 98) -> Ã165
Step 47934: (162, 97) -> Â163
Step 47935: (160, 96) -> Á161
Step 47936: (158, 95) -> À159
Step 47937: (156, 94) -> ¿157
Step 47938: (154, 93) -> ¾155
Step 47939: (152, 92) -> ½153
Step 47940: (150, 91) -> ¼151
Step 47941: (148, 90) -> »149
Step 47942: (146, 89) -> º147
Step 47943: (144, 88) -> ¹145
Step 47944: (142, 87) -> ¸143
Step 47945: (140, 86) -> ·141
Step 47946: (138, 85) -> ¶139
Step 47947: (136, 84) -> µ137
Step 47948: (134, 83) -> ´135
Step 47949: (132, 82) -> ³133
Step 47950: (130, 81) -> ²131
Step 47951: (128, 80) -> ±129
Step 47952: (127, 82) -> ³128
Step 47953: (126, 80) -> ±127
Step 47954: (125, 78) -> ¯126
Step 47955: (123, 79) -> °124
Step 47956: (121, 80) -> ±122
Step 47957: (119, 81) -> ²120
Step 47958: (117, 82) -> ³118
Step 47959: (115, 83) -> ´116
Step 47960: (113, 84) -> µ114
Step 47961: (111, 85) -> ¶112
Step 47962: (109, 86) -> ·110
Step 47963: (108, 88) -> ¹109
Step 47964: (106, 89) -> º107
Step 47965: (104, 90) -> »105
Step 47966: (103, 92) -> ½104
Step 47967: (101, 93) -> ¾102
Step 47968: (99, 94) -> ¿100
Step 47969: (97, 95) -> À98
Step 47970: (95, 96) -> Á96
Step 47971: (93, 97) -> Â94
Step 47972: (91, 98) -> Ã92
Step 47973: (89, 99) -> Ä90
Step 47974: (87, 100) -> Å88
Step 47975: (85, 101) -> Æ86
Step 47976: (83, 102) -> Ç84
Step 47977: (81, 103) -> È82
Step 47978: (79, 104) -> É80
Step 47979: (77, 105) -> Ê78
Step 47980: (75, 106) -> Ë76
Step 47981: (73, 107) -> Ì74
Step 47982: (71, 108) -> Í72
Step 47983: (69, 109) -> Î70
Step 47984: (67, 110) -> Ï68
Step 47985: (65, 111) -> Ð66
Step 47986: (63, 112) -> Ñ64
Step 47987: (61, 113) -> Ò62
Step 47988: (59, 114) -> Ó60
Step 47989: (57, 115) -> Ô58
Step 47990: (55, 116) -> Õ56
Step 47991: (53, 117) -> Ö54
Step 47992: (51, 118) -> ×52
Step 47993: (49, 119) -> Ø50
Step 47994: (47, 120) -> Ù48
Step 47995: (45, 121) -> Ú46
Step 47996: (44, 123) -> Ü45
Step 47997: (46, 122) -> Û47
Step 47998: (48, 121) -> Ú49
Step 47999: (46, 120) -> Ù47
Step 48000: (48, 119) -> Ø49
Step 48001: (50, 118) -> ×51
Step 48002: (52, 117) -> Ö53
Step 48003: (54, 116) -> Õ55
Step 48004: (56, 115) -> Ô57
Step 48005: (58, 114) -> Ó59
Step 48006: (60, 113) -> Ò61
Step 48007: (62, 112) -> Ñ63
Step 48008: (64, 111) -> Ð65
Step 48009: (66, 110) -> Ï67
Step 48010: (68, 109) -> Î69
Step 48011: (70, 108) -> Í71
Step 48012: (72, 107) -> Ì73
Step 48013: (74, 106) -> Ë75
Step 48014: (76, 105) -> Ê77
Step 48015: (78, 104) -> É79
Step 48016: (80, 103) -> È81
Step 48017: (82, 102) -> Ç83
Step 48018: (84, 101) -> Æ85
Step 48019: (86, 100) -> Å87
Step 48020: (88, 99) -> Ä89
Step 48021: (90, 98) -> Ã91
Step 48022: (92, 97) -> Â93
Step 48023: (91, 99) -> Ä92
Step 48024: (93, 98) -> Ã94
Step 48025: (92, 100) -> Å93
Step 48026: (90, 99) -> Ä91
Step 48027: (88, 100) -> Å89
Step 48028: (86, 101) -> Æ87
Step 48029: (84, 102) -> Ç85
Step 48030: (82, 103) -> È83
Step 48031: (80, 104) -> É81
Step 48032: (78, 105) -> Ê79
Step 48033: (76, 106) -> Ë77
Step 48034: (74, 107) -> Ì75
Step 48035: (72, 108) -> Í73
Step 48036: (70, 109) -> Î71
Step 48037: (68, 110) -> Ï69
Step 48038: (66, 111) -> Ð67
Step 48039: (64, 112) -> Ñ65
Step 48040: (62, 113) -> Ò63
Step 48041: (60, 114) -> Ó61
Step 48042: (58, 115) -> Ô59
Step 48043: (56, 116) -> Õ57
Step 48044: (54, 117) -> Ö55
Step 48045: (52, 118) -> ×53
Step 48046: (50, 119) -> Ø51
Step 48047: (48, 120) -> Ù49
Step 48048: (46, 121) -> Ú47
Step 48049: (45, 123) -> Ü46
Step 48050: (47, 122) -> Û48
Step 48051: (49, 121) -> Ú50
Step 48052: (51, 120) -> Ù52
Step 48053: (53, 119) -> Ø54
Step 48054: (55, 118) -> ×56
Step 48055: (57, 117) -> Ö58
Step 48056: (59, 116) -> Õ60
Step 48057: (61, 115) -> Ô62
Step 48058: (63, 114) -> Ó64
Step 48059: (65, 113) -> Ò66
Step 48060: (67, 112) -> Ñ68
Step 48061: (69, 111) -> Ð70
Step 48062: (71, 110) -> Ï72
Step 48063: (73, 109) -> Î74
Step 48064: (75, 108) -> Í76
Step 48065: (77, 107) -> Ì78
Step 48066: (79, 106) -> Ë80
Step 48067: (81, 105) -> Ê82
Step 48068: (83, 104) -> É84
Step 48069: (85, 103) -> È86
Step 48070: (87, 102) -> Ç88
Step 48071: (89, 101) -> Æ90
Step 48072: (91, 100) -> Å92
Step 48073: (92, 98) -> Ã93
Step 48074: (94, 99) -> Ä95
Step 48075: (96, 98) -> Ã97
Step 48076: (94, 97) -> Â95
Step 48077: (95, 95) -> À96
Step 48078: (97, 96) -> Á98
Step 48079: (99, 95) -> À100
Step 48080: (97, 94) -> ¿98
Step 48081: (99, 93) -> ¾100
Step 48082: (101, 92) -> ½102
Step 48083: (103, 91) -> ¼104
Step 48084: (102, 93) -> ¾103
Step 48085: (100, 94) -> ¿101
Step 48086: (98, 95) -> À99
Step 48087: (96, 96) -> Á97
Step 48088: (98, 97) -> Â99
Step 48089: (100, 96) -> Á101
Step 48090: (101, 94) -> ¿102
Step 48091: (103, 93) -> ¾104
Step 48092: (105, 92) -> ½106
Step 48093: (107, 91) -> ¼108
Step 48094: (109, 90) -> »110
Step 48095: (107, 89) -> º108
Step 48096: (109, 88) -> ¹110
Step 48097: (111, 87) -> ¸112
Step 48098: (113, 86) -> ·114
Step 48099: (115, 85) -> ¶116
Step 48100: (117, 84) -> µ118
Step 48101: (119, 83) -> ´120
Step 48102: (121, 82) -> ³122
Step 48103: (123, 81) -> ²124
Step 48104: (125, 80) -> ±126
Step 48105: (127, 79) -> °128
Step 48106: (129, 80) -> ±130
Step 48107: (131, 81) -> ²132
Step 48108: (133, 82) -> ³134
Step 48109: (135, 83) -> ´136
Step 48110: (137, 84) -> µ138
Step 48111: (139, 85) -> ¶140
Step 48112: (141, 86) -> ·142
Step 48113: (143, 87) -> ¸144
Step 48114: (145, 88) -> ¹146
Step 48115: (147, 89) -> º148
Step 48116: (149, 90) -> »150
Step 48117: (151, 91) -> ¼152
Step 48118: (153, 92) -> ½154
Step 48119: (152, 94) -> ¿153
Step 48120: (150, 93) -> ¾151
Step 48121: (148, 92) -> ½149
Step 48122: (146, 91) -> ¼147
Step 48123: (144, 90) -> »145
Step 48124: (142, 89) -> º143
Step 48125: (140, 88) -> ¹141
Step 48126: (138, 87) -> ¸139
Step 48127: (136, 86) -> ·137
Step 48128: (134, 85) -> ¶135
Step 48129: (132, 84) -> µ133
Step 48130: (130, 83) -> ´131
Step 48131: (128, 82) -> ³129
Step 48132: (126, 81) -> ²127
Step 48133: (124, 80) -> ±125
Step 48134: (122, 81) -> ²123
Step 48135: (120, 82) -> ³121
Step 48136: (118, 83) -> ´119
Step 48137: (116, 84) -> µ117
Step 48138: (114, 85) -> ¶115
Step 48139: (112, 86) -> ·113
Step 48140: (110, 87) -> ¸111
Step 48141: (109, 89) -> º110
Step 48142: (107, 90) -> »108
Step 48143: (105, 91) -> ¼106
Step 48144: (104, 93) -> ¾105
Step 48145: (102, 94) -> ¿103
Step 48146: (100, 95) -> À101
Step 48147: (98, 96) -> Á99
Step 48148: (96, 97) -> Â97
Step 48149: (94, 98) -> Ã95
Step 48150: (92, 99) -> Ä93
Step 48151: (90, 100) -> Å91
Step 48152: (88, 101) -> Æ89
Step 48153: (86, 102) -> Ç87
Step 48154: (84, 103) -> È85
Step 48155: (82, 104) -> É83
Step 48156: (80, 105) -> Ê81
Step 48157: (78, 106) -> Ë79
Step 48158: (76, 107) -> Ì77
Step 48159: (74, 108) -> Í75
Step 48160: (72, 109) -> Î73
Step 48161: (70, 110) -> Ï71
Step 48162: (68, 111) -> Ð69
Step 48163: (66, 112) -> Ñ67
Step 48164: (64, 113) -> Ò65
Step 48165: (62, 114) -> Ó63
Step 48166: (60, 115) -> Ô61
Step 48167: (58, 116) -> Õ59
Step 48168: (56, 117) -> Ö57
Step 48169: (54, 118) -> ×55
Step 48170: (52, 119) -> Ø53
Step 48171: (50, 120) -> Ù51
Step 48172: (49, 122) -> Û50
Step 48173: (47, 121) -> Ú48
Step 48174: (45, 122) -> Û46
Step 48175: (43, 123) -> Ü44
Step 48176: (42, 125) -> Þ43
Step 48177: (41, 127) -> à42
Step 48178: (42, 129) -> â43
Step 48179: (43, 131) -> ä44
Step 48180: (44, 133) -> æ45
Step 48181: (45, 135) -> è46
Step 48182: (46, 133) -> æ47
Step 48183: (45, 131) -> ä46
Step 48184: (44, 129) -> â45
Step 48185: (43, 127) -> à44
Step 48186: (44, 125) -> Þ45
Step 48187: (46, 124) -> Ý47
Step 48188: (48, 123) -> Ü49
Step 48189: (50, 122) -> Û51
Step 48190: (49, 120) -> Ù50
Step 48191: (51, 119) -> Ø52
Step 48192: (53, 118) -> ×54
Step 48193: (55, 117) -> Ö56
Step 48194: (57, 116) -> Õ58
Step 48195: (59, 115) -> Ô60
Step 48196: (61, 114) -> Ó62
Step 48197: (63, 113) -> Ò64
Step 48198: (65, 112) -> Ñ66
Step 48199: (67, 111) -> Ð68
Step 48200: (69, 110) -> Ï70
Step 48201: (71, 109) -> Î72
Step 48202: (73, 108) -> Í74
Step 48203: (75, 107) -> Ì76
Step 48204: (77, 106) -> Ë78
Step 48205: (79, 105) -> Ê80
Step 48206: (81, 104) -> É82
Step 48207: (83, 103) -> È84
Step 48208: (85, 102) -> Ç86
Step 48209: (87, 101) -> Æ88
Step 48210: (89, 100) -> Å90
Step 48211: (88, 102) -> Ç89
Step 48212: (90, 101) -> Æ91
Step 48213: (89, 103) -> È90
Step 48214: (87, 104) -> É88
Step 48215: (85, 105) -> Ê86
Step 48216: (86, 103) -> È87
Step 48217: (84, 104) -> É85
Step 48218: (82, 105) -> Ê83
Step 48219: (80, 106) -> Ë81
Step 48220: (78, 107) -> Ì79
Step 48221: (76, 108) -> Í77
Step 48222: (74, 109) -> Î75
Step 48223: (72, 110) -> Ï73
Step 48224: (70, 111) -> Ð71
Step 48225: (68, 112) -> Ñ69
Step 48226: (66, 113) -> Ò67
Step 48227: (64, 114) -> Ó65
Step 48228: (62, 115) -> Ô63
Step 48229: (60, 116) -> Õ61
Step 48230: (58, 117) -> Ö59
Step 48231: (56, 118) -> ×57
Step 48232: (54, 119) -> Ø55
Step 48233: (52, 120) -> Ù53
Step 48234: (50, 121) -> Ú51
Step 48235: (48, 122) -> Û49
Step 48236: (46, 123) -> Ü47
Step 48237: (44, 124) -> Ý45
Step 48238: (43, 126) -> ß44
Step 48239: (45, 125) -> Þ46
Step 48240: (47, 124) -> Ý48
Step 48241: (49, 123) -> Ü50
Step 48242: (51, 122) -> Û52
Step 48243: (53, 121) -> Ú54
Step 48244: (55, 120) -> Ù56
Step 48245: (57, 119) -> Ø58
Step 48246: (59, 118) -> ×60
Step 48247: (61, 117) -> Ö62
Step 48248: (63, 116) -> Õ64
Step 48249: (65, 115) -> Ô66
Step 48250: (67, 114) -> Ó68
Step 48251: (69, 113) -> Ò70
Step 48252: (71, 112) -> Ñ72
Step 48253: (73, 111) -> Ð74
Step 48254: (75, 110) -> Ï76
Step 48255: (77, 109) -> Î78
Step 48256: (79, 108) -> Í80
Step 48257: (81, 107) -> Ì82
Step 48258: (83, 106) -> Ë84
Step 48259: (82, 108) -> Í83
Step 48260: (80, 107) -> Ì81
Step 48261: (78, 108) -> Í79
Step 48262: (76, 109) -> Î77
Step 48263: (74, 110) -> Ï75
Step 48264: (72, 111) -> Ð73
Step 48265: (70, 112) -> Ñ71
Step 48266: (68, 113) -> Ò69
Step 48267: (66, 114) -> Ó67
Step 48268: (64, 115) -> Ô65
Step 48269: (62, 116) -> Õ63
Step 48270: (60, 117) -> Ö61
Step 48271: (58, 118) -> ×59
Step 48272: (56, 119) -> Ø57
Step 48273: (54, 120) -> Ù55
Step 48274: (52, 121) -> Ú53
Step 48275: (51, 123) -> Ü52
Step 48276: (49, 124) -> Ý50
Step 48277: (47, 123) -> Ü48
Step 48278: (45, 124) -> Ý46
Step 48279: (43, 125) -> Þ44
Step 48280: (42, 127) -> à43
Step 48281: (44, 126) -> ß45
Step 48282: (43, 128) -> á44
Step 48283: (44, 130) -> ã45
Step 48284: (45, 132) -> å46
Step 48285: (46, 134) -> ç47
Step 48286: (47, 136) -> é48
Step 48287: (48, 138) -> ë49
Step 48288: (49, 140) -> í50
Step 48289: (50, 142) -> ï51
Step 48290: (51, 144) -> ñ52
Step 48291: (52, 146) -> ó53
Step 48292: (53, 148) -> õ54
Step 48293: (54, 150) -> ÷55
Step 48294: (55, 152) -> ù56
Step 48295: (56, 154) -> û57
